mémoire épisodique,"(neurology, psychology) episodic memory"
mémorable,memorable
mémorablement,memorably
mémorandum,memorandum (short note serving as a reminder)
mémoration,remembrance
mémorial,memorial
mémorialiste,memorialist
mémoriel,memorial
mémorisable,(chiefly in combination) memorizable
mémorisation,"memorizing, memorization"
mémoriser,to memorize (fix in one's memory)
mémère,"(childish) affectionate name for a female; honey, sweetie, baby(Canada, Louisiana) grandmother"
mémé,"(hypocoristic) grandma, granny, nana"
mémétique,the study of memes; memetics
ménade,maenad (follower of Dionysus)
ménadiol,(organic chemistry) menadiol
ménadione,(organic chemistry) menadione
ménage,"housework, housekeepinghousehold"
ménage de printemps,spring clean
ménage à trois,ménage à trois; threesome
ménagement,care and attention; circumspection
ménager,household; cleaning
ménager la chèvre et le chou,to run with the hare and hunt with the hounds
ménagerie,menagerie (a collection of live wild animals on exhibition; the enclosure where they are kept)
ménagère,canteen (of cutlery)
ménaquinone,(organic chemistry) menaquinone
ménatétrénone,"(organic chemistry, biochemistry) menatetrenone"
ménechme,"ringer, spitting image"
ménestrel,minstrel
méninge,(anatomy) meninges
méningiome,meningiom
méningite,meningitis
méningitique,meningitic
méningocoque,meningococcus
méniscal,meniscal
ménisectomie,(surgery) meniscectomy
ménisique,meniscus (all senses)
ménisperminique,(organic chemistry) menispermic
ménisque,meniscus (all senses)
ménologe,Menologium
ménopause,menopause (period in a woman's life when menstruation becomes irregular and less frequent before eventually stopping altogether)
ménopausique,menopausal
ménopausé,menopausal
ménorragie,menorrhagia
ménotropine,menotropin
ménétrier,fiddler (one who plays the fiddle)
méphistophélique,Mephistophelean
méphitique,mephitic
méphitisme,mephitism
méplat,flat
méprendre,"(reflexive, ~ sur) to mistake (to confuse someone for another)to make a mistaketo misunderstand"
mépris,"scorncontempt, disdain"
méprisable,"despicable, contemptible; good-for-nothing"
méprisablement,"despicably, contemptibly"
méprisamment,"contemptuously, scornfully"
méprisant,"disdainful, contemptuous, condescending"
méprise,mistake
mépriser,"to hate, despise, scorn, disdain"
méquitazine,mequitazine
méreau,(obsolete) token (physical object)
méridien,(relational) meridian (all senses)(relational) noon
méridienne,méridienne
méridional,meridional
mérinide,Marinid
mérinos,merino
mérion,fairywren
méristème,(botany) meristem
méristème secondaire,"(biology, botany) the meristem allowing the growth of trees in diameter"
méritant,"deservingworthy, meritorious"
mérite,merit (any positive quality)
mériter,"to deserve, merit"
méritocratie,meritocracy (rule by merit)
méritocratique,meritocratic
méritoire,"meritorious, praiseworthy, commendable"
méritoirement,"meritoriously, praiseworthily, commendably"
mérité,deserved
mérogame,(biology) merogonic
méromicticité,meromicticity
méromictique,meromictic
méromorphe,meromorphic
méronyme,meronym (word denoting part of whole)
méropidé,"meropid, bee-eater"
mérou,grouper (or similar fish)
mérovingien,Merovingian
mérozoïte,(microbiology) merozoite
méroïtique,Meroitic
mérycisme,merycism
méréologie,(mathematics) mereology
méréotopologie,(mathematics) mereotopology
mérétrice,prostitute
mésaise,(obsolete) discomfort; unease
mésalliance,"misalliance, mésalliance"
mésallier,"(reflexive, se mésallier) to misally; to marry beneath one's rank"
mésallié,a person who married beneath their station
mésange,"tit, chickadee, titmouse (any of a large number of small tree-dwelling passerine birds)"
mésange charbonnière,great tit (Parus major)
mésange de Pologne,European penduline tit (Remiz pendulinus)
mésange penduline,European penduline tit (Remiz pendulinus)
mésange rémiz,European penduline tit (Remiz pendulinus)
mésangeai,jay (one of a small number of jays in the genus Perisoreus)
mésaraïque,(anatomy) mesaraic
mésaventure,"misadventure, misfortune, bad stroke of luck"
mésaxonique,mesaxonic
mésembryanthème,mesembryanthemum
mésenchymateux,mesenchymal
mésenchyme,mesenchyme
mésencéphale,midbrain
mésentente,"disagreement, misunderstanding"
mésentère,(anatomy) mesentery
mésentérique,mesenteric
mésestimer,to underestimate
méshui,"todaynow, at presenthenceforth, from now on"
mésial,(anatomy) mesial
mésinformation,misinformation
mésinformer,misinform
mésite,mesite
mésityle,(organic chemistry) mesityl
mésitylène,(organic chemistry) mesitylene
mésoblaste,mesoblast
mésoblastique,mesoblastic (related to the mesoblast)
mésocarpe,mesocarp
mésocosme,(ecology) mesocosm
mésocéphale,mesocephalous
mésocôlon,(anatomy) mesocolon
mésoderme,mesoderm (tissue produced by gastrulation)
mésodermique,mesodermic
mésoglée,mesoglea
mésogène,(chemistry) mesogenic
mésogéen,mesogenic
mésokurticité,"(mathematics) mesokurtosis, mesokurticity"
mésokurtique,(mathematics) mesokurtic
mésolecte,(linguistics) mesolect
mésolithique,Mesolithic
mésolobe,(anatomy) corpus callosum
mésologarithme,(mathematics) mesologarithm
mésologie,mesology
mésologique,mesological
mésomorphe,mesomorphic
mésomphale,(anatomy) navel
mésomère,(chemistry) mesomeric
mésomètre,(anatomy) mesometrium
mésomérie,"(chemistry) mesomerism, resonance"
mésomérique,(chemistry) mesomeric
méson,(physics) meson
mésoparasite,(biology) mesoparasite
mésoparasitisme,(biology) mesoparasitism
mésopause,mesopause
mésophase,(physics) mesophase
mésophile,(biology) mesophilic
mésophryon,(anatomy) mesophryon
mésoporeux,mesoporous
mésopotamien,Mesopotamian
mésopotamique,Mesopotamic
mésopuncture,mesopuncture
mésopélagique,mesopelagic
mésorectum,(anatomy) mesorectum
mésoscaphe,mesoscaphe
mésosidérite,(mineralogy) mesosiderite
mésosome,(biology) mesosome(zoology) mesosoma
mésosphère,mesosphere (layer of the Earth's atmosphere)
mésosphérique,mesospheric
mésosuchien,"a fossil aquatic crocodilian, of the clade Mesoeucrocodylia, from the Jurassic and Cretaceous of Western Europe"
mésothorium,"(physics, inorganic chemistry) mesothorium"
mésothéline,(biochemistry) mesothelin
mésothélium,(biology) mesothelium
mésotron,"(obsolete, physics) mesotron"
mésozoïque,Mesozoic
mésoécosystème,(ecology) mesoecosystem
mésusage,misuse
méta,meta
méta-analyse,(statistics) meta-analysis (statistics)
métabolique,metabolic
métabolisation,metabolization
métaboliser,(transitive) to metabolize
métabolisme,(physiology) metabolism (complete set of chemical reactions that occur in living cells)
métabolisé,metabolized
métabolite,(biochemistry) metabolite
métabolome,(biology) metabolome
métabolomique,metabolomic
métacarpe,(anatomy) metacarpus
métacarpien,(anatomy) metacarpal
métacentre,"(biology, nautical) metacentre"
métacentrique,"(biology, nautical) metacentric"
métachromatisme,metachromatism
métachronisme,metachronism (error)
métaclasse,(object-oriented programming) metaclass
métacétone,(organic chemistry) metacetone
métadiscours,metadiscourse
métadiégétique,metadiegetic
métadonnée,"(computing, most often in the plural) metadata"
métairie,smallholdingsmall tenant farm
métal,metal(heraldry) metal
métal alcalin,(inorganic chemistry) an alkali metal
métal lourd,(chemistry) heavy metal
métal précieux,precious metal
métal rare,rare metal
métalangage,metalanguage
métalepse,metalepsis
métalepsie,"(obsolete, chemistry) metalepsy"
métalinguistique,metalinguistic
métalinguistiquement,metalinguistically
métallicité,metallicity
métallicole,(biology) metallicolous
métallier,metalworker
métallifère,metalliferous
métallique,metallic
métalliquement,metallically
métallisation,metallization
métalliser,to metallize
métallisé,metallicmetallized
métallo,(informal) metal worker; metallurgist
métallochromie,metallochromy
métallocène,(chemistry) metallocene
métalloenzyme,(biochemistry) metalloenzyme
métallographie,metallography
métallographique,metallographic
métallogénie,(geology) metallogeny
métallophosphatase,(biochemistry) metallophosphatase
métallophyte,(biology) metallophyte
métalloplastique,metalloplastic
métalloprotéinase,(biochemistry) metalloproteinase
métalloprotéine,(biochemistry) metalloprotein
métallotolérant,(biology) metallotolerant
métalloïde,metaloid
métallurgie,metallurgy
métallurgique,(relational) metalmetallurgical
métallurgiquement,metallurgically
métallurgiste,metallurgist
métamathématique,metamathematical
métamatériau,metamaterial
métamorphique,metamorphic
métamorphiser,(geology) to metamorphosize
métamorphisme,metamorphism
métamorphose,metamorphosis
métamorphoser,to metamorphose
métamère,(entomology) metamere
métanalyse,(linguistics) metanalysis
métapectine,metapectin
métapectique,metapectic
métaphase,(biology) metaphase
métaphore,metaphor
métaphore filée,(rhetoric) extended metaphor
métaphorique,metaphorical
métaphoriquement,metaphorically
métaphosphate,(inorganic chemistry) metaphosphate
métaphosphorique,(inorganic chemistry) metaphosphoric
métaphyse,metaphysis
métaphysicien,metaphysicistmetaphysician
métaphysique,metaphysical
métaphysiquement,metaphysically (with respect to metaphysics)
métaplasie,(anatomy) metaplasia
métaplasme,"(anatomy, grammar) metaplasm"
métaplastique,(relational) metaplasia; metaplastic
métapode,(zoology) metapode
métapopulation,(ecology) metapopulation
métapsychique,"psychic, parapsychological"
métapsychologie,(psychology) metapsychology (principles of psychology)
métapsychologique,metapsychological
métastabilité,metastability (unstable but potentially long-lived state)
métastable,metastable
métastannate,(inorganic chemistry) metastannate
métastannique,(inorganic chemistry) metastannic
métastase,metastasis
métastasé,metastasized
métastatique,metastatic
métatarse,metatarsus
métatarsien,(relational) metatarsal
métatartrique,(organic chemistry) metatartaric
métathèse,(chemistry) metathesis (the breaking and reforming of double bonds in olefins in which substituent groups are swapped)(phonology) metathesis
métathèse de quantité,"(prosody, phonology) quantitative metathesis"
métathétique,"metathetic, metathetical"
métayage,"sharecropping, farming to halves"
métayer,"sharecropper, metayer"
métazoaire,(zoology) metazoan
méteil,maslin (mixture of cereals)
métel,(botany) angel's trumpet (Datura metel)
métempsycose,"(philosophy, religion) metempsychosis"
métencéphale,(anatomy) metencephalon
méthacroléine,(organic chemistry) methacrolein
méthacrylaldéhyde,(organic chemistry) methacrylaldehyde
méthacrylique,(organic chemistry) methacrylic
méthadone,(organic chemistry) methadone
méthamphétamine,(organic chemistry) methamphetamine
méthanal,(organic chemistry) methanal
méthanation,(organic chemistry) methanation
méthane,methane
méthanethiol,(organic chemistry) methanethiol
méthanier,"(relational) LNG, liquefied natural gas"
méthanique,methanic
méthanisation,methanization
méthaniser,(transitive) to produce methane from (especially by anaerobic digestion)
méthanoate,(organic chemistry) methanoate
méthanogène,(biochemistry) methanogenic
méthanol,(organic chemistry) methanol
méthanotrophe,methanotrophic
méthanoïque,(organic chemistry) methanoic
méthasone,methasone
méthine,(organic chemistry) methine
méthional,(organic chemistry) methional
méthionine,methionine (amino acid)
méthionique,(organic chemistry) methionic
méthode,"methodbook, textbook(object-oriented programming) method"
méthode virtuelle,(object-oriented programming) virtual method
méthodique,methodical
méthodiquement,methodically
méthodisme,Methodism (Methodist Christian movement founded by John Wesley)
méthodiste,Methodist (a member of the Methodist Church)
méthodologie,methodology
méthodologique,methodological
méthodologiquement,methodologically
méthol,(organic chemistry) methol
méthotrexate,methotrexate
méthoxy,"(organic chemistry, especially in combination) methoxy"
méthyl,"(organic chemistry, in combination) methyl"
méthyl tert-butyl éther,(organic chemistry) methyl tert-butyl ether
méthylacétylène,(organic chemistry) methylacetylene
méthyladénosine,(organic chemistry) methyladenosine
méthylal,(organic chemistry) methylal
méthylation,"(chemistry, genetics) methylation"
méthylbenzène,(organic chemistry) methylbenzene
méthylcytidine,(organic chemistry) methylcytidine
méthyle,(organic chemistry) methyl (radical)
méthyler,(chemistry) to methylate
méthylguanosine,(organic chemistry) methylguanosine
méthylique,"(organic chemistry, relational) methyl"
méthylmercaptan,(organic chemistry) methyl mercaptan
méthylmercure,(organic chemistry) methylmercury
méthylmorphine,(organic chemistry) methylmorphine
méthylphénol,"(organic chemistry) methylphenol, cresol"
